13, 493, __ChillOutBro, 44124472651@N01
13, 503, __ChillOutBro, 13454521@N00
14, 8, 2bert0_, 145352497@N03
14, 9, 2bert0_, 31291728@N05
14, 13, 2bert0_, 136120874@N07
14, 17, 2bert0_, 10845359@N02
14, 28, 2bert0_, 127133015@N02
14, 29, 2bert0_, 81077673@N00
14, 36, 2bert0_, 51132334@N07
14, 55, 2bert0_, 85353544@N03
14, 65, 2bert0_, 148412743@N02
14, 70, 2bert0_, 142948584@N05
14, 75, 2bert0_, 48765517@N00
14, 96, 2bert0_, 93596579@N08
14, 105, 2bert0_, 129852966@N05
14, 106, 2bert0_, 24064062@N08
14, 114, 2bert0_, 101187675@N08
14, 124, 2bert0_, 53274034@N00
14, 129, 2bert0_, 143202361@N04
14, 131, 2bert0_, 77162714@N02
14, 167, 2bert0_, 100465680@N08
14, 170, 2bert0_, 77971571@N04
14, 182, 2bert0_, 100284642@N05
14, 191, 2bert0_, 11418280@N03
14, 202, 2bert0_, 145273497@N08
14, 207, 2bert0_, 144898534@N04
14, 208, 2bert0_, 95029033@N00
14, 216, 2bert0_, 146730106@N05
14, 220, 2bert0_, 137677069@N08
14, 223, 2bert0_, 126893095@N08
14, 231, 2bert0_, 142547974@N08
14, 232, 2bert0_, 128117853@N03
14, 234, 2bert0_, 48932385@N07
14, 236, 2bert0_, 143018443@N04
14, 239, 2bert0_, 144946832@N04
14, 242, 2bert0_, 69320437@N06
14, 250, 2bert0_, 130466213@N08
14, 259, 2bert0_, 23864190@N03
14, 263, 2bert0_, 45555113@N05
14, 265, 2bert0_, 145685914@N07
14, 266, 2bert0_, 99667067@N03
14, 278, 2bert0_, 73716168@N04
14, 279, 2bert0_, 30990512@N07
14, 298, 2bert0_, 97254725@N06
14, 299, 2bert0_, 134149968@N03
14, 305, 2bert0_, 48521548@N05
14, 309, 2bert0_, 10059155@N05
14, 321, 2bert0_, 60499765@N00
14, 324, 2bert0_, 135609862@N05
14, 337, 2bert0_, 69624298@N05
14, 346, 2bert0_, 125815838@N02
14, 353, 2bert0_, 147073130@N02
14, 355, 2bert0_, 145332451@N02
14, 359, 2bert0_, 130590824@N02
14, 370, 2bert0_, 115246505@N04
14, 371, 2bert0_, 38660509@N08
14, 375, 2bert0_, 46962448@N05
14, 381, 2bert0_, 142418257@N03
14, 390, 2bert0_, 128801612@N05
14, 396, 2bert0_, 85710913@N04
14, 406, 2bert0_, 43324825@N07
14, 415, 2bert0_, 71153267@N03
14, 418, 2bert0_, 144688274@N07
14, 420, 2bert0_, 111385013@N04
14, 422, 2bert0_, 149041539@N08
14, 427, 2bert0_, 65908096@N05
14, 432, 2bert0_, 64419249@N06
14, 433, 2bert0_, 11164297@N04
14, 437, 2bert0_, 72509508@N08
14, 443, 2bert0_, 63704136@N00
14, 461, 2bert0_, 133537681@N04
14, 465, 2bert0_, 138103437@N06
14, 466, 2bert0_, 125655468@N02
14, 473, 2bert0_, 84875365@N08
14, 482, 2bert0_, 149590384@N04
14, 483, 2bert0_, 132882220@N02
14, 493, 2bert0_, 44124472651@N01
14, 503, 2bert0_, 13454521@N00
15, 8, nobu_s_bot, 145352497@N03
15, 9, nobu_s_bot, 31291728@N05
15, 13, nobu_s_bot, 136120874@N07
15, 17, nobu_s_bot, 10845359@N02
15, 28, nobu_s_bot, 127133015@N02
15, 29, nobu_s_bot, 81077673@N00
15, 36, nobu_s_bot, 51132334@N07
15, 55, nobu_s_bot, 85353544@N03
15, 65, nobu_s_bot, 148412743@N02
15, 70, nobu_s_bot, 142948584@N05
15, 75, nobu_s_bot, 48765517@N00
15, 96, nobu_s_bot, 93596579@N08
15, 105, nobu_s_bot, 129852966@N05
15, 106, nobu_s_bot, 24064062@N08
15, 114, nobu_s_bot, 101187675@N08
15, 124, nobu_s_bot, 53274034@N00
15, 129, nobu_s_bot, 143202361@N04
15, 131, nobu_s_bot, 77162714@N02
15, 167, nobu_s_bot, 100465680@N08
15, 170, nobu_s_bot, 77971571@N04
15, 182, nobu_s_bot, 100284642@N05
15, 191, nobu_s_bot, 11418280@N03
15, 202, nobu_s_bot, 145273497@N08
15, 207, nobu_s_bot, 144898534@N04
15, 208, nobu_s_bot, 95029033@N00
15, 216, nobu_s_bot, 146730106@N05
15, 220, nobu_s_bot, 137677069@N08
15, 223, nobu_s_bot, 126893095@N08
15, 231, nobu_s_bot, 142547974@N08
15, 232, nobu_s_bot, 128117853@N03
15, 234, nobu_s_bot, 48932385@N07
15, 236, nobu_s_bot, 143018443@N04
15, 239, nobu_s_bot, 144946832@N04
15, 242, nobu_s_bot, 69320437@N06
15, 250, nobu_s_bot, 130466213@N08
15, 259, nobu_s_bot, 23864190@N03
15, 263, nobu_s_bot, 45555113@N05
15, 265, nobu_s_bot, 145685914@N07
15, 266, nobu_s_bot, 99667067@N03
15, 278, nobu_s_bot, 73716168@N04
15, 279, nobu_s_bot, 30990512@N07
